key,author
tcci/PiskorskiTAGZ11,Hristo Tanev
tcci/PiskorskiTAGZ11,Jakub Piskorski
tcci/PiskorskiTAGZ11,Martin Atkinson
tcci/PiskorskiTAGZ11,Vanni Zavarella
tcci/ChaoucheFIS14,Ahmed-Chawki Chaouche
tcci/ChaoucheFIS14,Amal El Fallah-Seghrouchni
tcci/ChaoucheFIS14,Djamel-Eddine Saïdouni
tcci/ChaoucheFIS14,Jean-Michel Ilié
tcci/Heudin18,Jean-Claude Heudin
tcci/FortinoRR12,Francesco Rango
tcci/FortinoRR12,Giancarlo Fortino
tcci/FortinoRR12,Wilma Russo
tcci/Nalepa11,Grzegorz J. Nalepa
tcci/XuNTS15,Jianfeng Xu
tcci/XuNTS15,Shigeyuki Sakazawa
tcci/XuNTS15,Shinya Takayama
tcci/XuNTS15,Yuki Nagai
tcci/Rybakov11,Vladimir V. Rybakov
tcci/SimonovaPK15,Ivana Simonova
tcci/SimonovaPK15,Pavel Kriz
tcci/SimonovaPK15,Petra Poulova
tcci/Capkovic11,Frantisek Capkovic
tcci/SzymanezykDD12,Olivier Szymanezyk
tcci/SzymanezykDD12,Patrick Dickinson
tcci/SzymanezykDD12,Tom Duckett
tcci/MaleszkaN12,Marcin Maleszka
tcci/MaleszkaN12,Ngoc Thanh Nguyen
tcci/TianYCM11,Jing Tian
tcci/TianYCM11,Li Chen 0011
tcci/TianYCM11,Lihong Ma
tcci/TianYCM11,Weiyu Yu
tcci/KivWK12,Manuel Kolp
tcci/KivWK12,Sodany Kiv
tcci/KivWK12,Yves Wautelet
tcci/Cybulka10,Jolanta Cybulka
tcci/BehzadAHGK19,Mahmood Ashraf Khan
tcci/BehzadAHGK19,Manal Abdullah
tcci/BehzadAHGK19,Muhammad Talal Hassan
tcci/BehzadAHGK19,Muzammil Behzad
tcci/BehzadAHGK19,Yao Ge
tcci/KacprzakKTBGLR11,Katarzyna Budzynska
tcci/KacprzakKTBGLR11,Magdalena Kacprzak
tcci/KacprzakKTBGLR11,Marek Lechniak
tcci/KacprzakKTBGLR11,Pawel Garbacz
tcci/KacprzakKTBGLR11,Pawel Rembelski
tcci/KacprzakKTBGLR11,Piotr Kulicki
tcci/KacprzakKTBGLR11,Robert Trypuz
tcci/PastuszakO13,Cezary Orlowski
tcci/PastuszakO13,Jaroslaw Pastuszak
tcci/RamseyKB18,Anna Kowalska-Pyzalska
tcci/RamseyKB18,David M. Ramsey
tcci/RamseyKB18,Karolina Bienias
tcci/CarfiDG17,Alessia Donato
tcci/CarfiDG17,David Carfì
tcci/CarfiDG17,Gianfranco Gambarelli
tcci/HuangC11,Bao Rong Chang
tcci/HuangC11,Chien-Feng Huang
tcci/TabakovFAQ18,Krzysztof Fonal
tcci/TabakovFAQ18,Martin Tabakov
tcci/TabakovFAQ18,Raed A. Abd-Alhameed
tcci/TabakovFAQ18,Rami Qahwaji
tcci/VinhA16,Duong Tuan Anh
tcci/VinhA16,Vo Thanh Vinh
tcci/JonkerSTWW10,Catholijn M. Jonker
tcci/JonkerSTWW10,Hans V. Westerhoff
tcci/JonkerSTWW10,Jacky L. Snoep
tcci/JonkerSTWW10,Jan Treur
tcci/JonkerSTWW10,Wouter C. A. Wijngaards
tcci/BennajehBSA18,Anouer Bennajeh
tcci/BennajehBSA18,Lamjed Ben Said
tcci/BennajehBSA18,Samir Aknine
tcci/BennajehBSA18,Slim Bechikh
tcci/VesyropoulosGP18,Christos K. Georgiadis
tcci/VesyropoulosGP18,Elias Pimenidis
tcci/VesyropoulosGP18,Nikolaos Vesyropoulos
tcci/AdanhounmeDA12,Sèmiyou A. Adédjouma
tcci/AdanhounmeDA12,Théophile K. Dagba
tcci/AdanhounmeDA12,Villevo Adanhounmè
tcci/OrlowskiZOKSP16,Aleksander Orlowski
tcci/OrlowskiZOKSP16,Artur Ziólkowski
tcci/OrlowskiZOKSP16,Cezary Orlowski
tcci/OrlowskiZOKSP16,Pawel Kaplanski
tcci/OrlowskiZOKSP16,Tomasz Sitek
tcci/OrlowskiZOKSP16,Witold Pokrzywnicki
tcci/JascanuJB12,Nicolae Jascanu
tcci/JascanuJB12,Severin Bumbaru
tcci/JascanuJB12,Veronica Jascanu
tcci/IvanovicIVB18,Costin Badica
tcci/IvanovicIVB18,Jovana Ivkovic
tcci/IvanovicIVB18,Milan Vidakovic
tcci/IvanovicIVB18,Mirjana Ivanovic
tcci/JaffaliAJH15,Abdelmajid Ben Hamadou
tcci/JaffaliAJH15,Hanen Ameur
tcci/JaffaliAJH15,Salma Jamoussi
tcci/JaffaliAJH15,Soufiene Jaffali
tcci/Mazalov18,Vladimir V. Mazalov
tcci/Malawski17,Marcin Malawski
tcci/ZargayounaZ12,Besma Zeddini
tcci/ZargayounaZ12,Mahdi Zargayouna
tcci/EmaniSFG16,Bruno Fiés
tcci/EmaniSFG16,Catarina Ferreira Da Silva
tcci/EmaniSFG16,Cheikh Kacfah Emani
tcci/EmaniSFG16,Parisa Ghodous
tcci/CuiHLX15,Baojiang Cui
tcci/CuiHLX15,Baolian Long
tcci/CuiHLX15,Lingling Xu
tcci/CuiHLX15,Tingting Hou
tcci/LabidiCB18,Noura Labidi
tcci/LabidiCB18,Rafik Bouaziz
tcci/LabidiCB18,Tarak Chaari
tcci/ZhouDC17,Alexandra I. Cristea
tcci/ZhouDC17,Elena Demidova
tcci/ZhouDC17,Yiwei Zhou
tcci/PalettaH10,Maurício Paletta
tcci/PalettaH10,Pilar Herrero
tcci/KohanaSKO19,Akio Kobayashi
tcci/KohanaSKO19,Hiroki Sakaji
tcci/KohanaSKO19,Masaki Kohana
tcci/KohanaSKO19,Shusuke Okamoto
tcci/FridHKMMS16,Alex Frid
tcci/FridHKMMS16,Ester Koilis
tcci/FridHKMMS16,Gal Star
tcci/FridHKMMS16,Hananel Hazan
tcci/FridHKMMS16,Larry M. Manevitz
tcci/FridHKMMS16,Maayan Merhav
tcci/OrlowskiZOKSP16d,Aleksander Orlowski
tcci/OrlowskiZOKSP16d,Artur Ziólkowski
tcci/OrlowskiZOKSP16d,Cezary Orlowski
tcci/OrlowskiZOKSP16d,Pawel Kaplanski
tcci/OrlowskiZOKSP16d,Tomasz Sitek
tcci/OrlowskiZOKSP16d,Witold Pokrzywnicki
tcci/RossiCB18,Francesco Barile
tcci/RossiCB18,Francesco Cervone
tcci/RossiCB18,Silvia Rossi
tcci/Otamendi13,F. Javier Otamendi
tcci/MontazeryW18,Mojtaba Montazery
tcci/MontazeryW18,Nic Wilson
tcci/ZacharaMP13,Cezary Piskor-Ignatowicz
tcci/ZacharaMP13,Ewa Majchrzyk-Zachara
tcci/ZacharaMP13,Marek Zachara
tcci/HofstedeJV10,Catholijn M. Jonker
tcci/HofstedeJV10,Gert Jan Hofstede
tcci/HofstedeJV10,Tim Verwaart
tcci/GavalecN18,Martin Gavalec
tcci/GavalecN18,Zuzana Nemcová
tcci/WauteletKK11,Manuel Kolp
tcci/WauteletKK11,Sodany Kiv
tcci/WauteletKK11,Yves Wautelet
tcci/KonradyST16,Barbora Tesarová
tcci/KonradyST16,Kamila Stekerová
tcci/KonradyST16,Tomás Konrády
tcci/NguyenS12,Andrzej Szalas
tcci/NguyenS12,Linh Anh Nguyen
tcci/DabbechiNBH18,Ahlem Nabli
tcci/DabbechiNBH18,Hichem Dabbèchi
tcci/DabbechiNBH18,Kais Haddar
tcci/DabbechiNBH18,Lotfi Bouzguenda
tcci/TanLZF15,Peipei Li
tcci/TanLZF15,Xiaoqian Zhang
tcci/TanLZF15,Xiaoqing Tan
tcci/TanLZF15,Zhihong Feng
tcci/Capkovic13,Frantisek Capkovic
tcci/ChohraM18,Amine Chohra
tcci/ChohraM18,Kurosh Madani
tcci/ResconiH12,Chris J. Hinde
tcci/ResconiH12,Germano Resconi
tcci/DawoudSR19,Ahmed Dawoud
tcci/DawoudSR19,Chun Raun
tcci/DawoudSR19,Seyed Shahristani
tcci/WelshBSW14,Jon Whittle
tcci/WelshBSW14,Kristopher Welsh
tcci/WelshBSW14,Nelly Bencomo
tcci/WelshBSW14,Pete Sawyer
tcci/HorvatGB10,Gordan Gledec
tcci/HorvatGB10,Marko Horvat
tcci/HorvatGB10,Nikola Bogunovic
tcci/HoangNH14,Hanh Huu Hoang
tcci/HoangNH14,Trung Van Nguyen
tcci/HoangNH14,Vu Minh Hoang
tcci/IvanovicB15,Mirjana Ivanovic
tcci/IvanovicB15,Zoran Budimac
tcci/Hayashi18,Hisashi Hayashi
tcci/DuolikunE019,Dilawaer Duolikun
tcci/DuolikunE019,Makoto Takizawa 0001
tcci/DuolikunE019,Tomoya Enokido
tcci/CaoNS14,Andrzej Szalas
tcci/CaoNS14,Linh Anh Nguyen
tcci/CaoNS14,Son Thanh Cao
tcci/LihuHL13,Andrei Lihu
tcci/LihuHL13,Oana-Andreea Lihu
tcci/LihuHL13,Stefan Holban
tcci/BoryczkaJ13,Przemyslaw Juszczuk
tcci/BoryczkaJ13,Urszula Boryczka
tcci/IfrimKWPMC17,Claudia Ifrim
tcci/IfrimKWPMC17,Florin Pop
tcci/IfrimKWPMC17,Manolis Wallace
tcci/IfrimKWPMC17,Mariana Mocanu
tcci/IfrimKWPMC17,Valentin Cristea
tcci/IfrimKWPMC17,Xenia Koulouri
tcci/JbeliSA18,Naima Jbeli
tcci/JbeliSA18,Rahma Ben Ayed
tcci/JbeliSA18,Zohra Sbaï
tcci/Cardoso15,Henrique Lopes Cardoso
tcci/Godlewska12,Magdalena Godlewska
tcci/FreixasP17,Josep Freixas
tcci/FreixasP17,Montserrat Pons
tcci/Chiu13,Tzu-Fu Chiu
tcci/GladyszP17,Andrzej Pawlicki
tcci/GladyszP17,Barbara Gladysz
tcci/NguyenS10,Andrzej Szalas
tcci/NguyenS10,Linh Anh Nguyen
tcci/FujitaMFN18,Ken-ichi Fukui
tcci/FujitaMFN18,Koichi Moriyama
tcci/FujitaMFN18,Masayuki Numao
tcci/FujitaMFN18,Wataru Fujita
tcci/ChohraMK10,Amine Chohra
tcci/ChohraMK10,Dalel Kanzari
tcci/ChohraMK10,Kurosh Madani
tcci/KrauseHD15,André Frank Krause
tcci/KrauseHD15,Nalin Harischandra
tcci/KrauseHD15,Volker Dürr
tcci/PiGCL13,David Griol
tcci/PiGCL13,Javier Carbó
tcci/PiGCL13,José M. Molina López
tcci/PiGCL13,Nayat Sánchez Pi
tcci/ThabetHG13,Chihab Hanachi
tcci/ThabetHG13,Inès Thabet
tcci/ThabetHG13,Khaled Ghédira
tcci/KacprzykNZ17,Hannu Nurmi
tcci/KacprzykNZ17,Janusz Kacprzyk
tcci/KacprzykNZ17,Slawomir Zadrozny
tcci/KotulskiS12,Adam Sedziwy
tcci/KotulskiS12,Leszek Kotulski
tcci/BelhajjameGHY17,Daniela Grigori
tcci/BelhajjameGHY17,Khalid Belhajjame
tcci/BelhajjameGHY17,Manel Ben Yahia
tcci/BelhajjameGHY17,Mariem Harmassi
tcci/BosseT11,Jan Treur
tcci/BosseT11,Tibor Bosse
tcci/JaffryT13,Jan Treur
tcci/JaffryT13,S. Waqar Jaffry
tcci/KubalikAZB16,Eduard Alibekov
tcci/KubalikAZB16,Jan Zegklitz
tcci/KubalikAZB16,Jirí Kubalík
tcci/KubalikAZB16,Robert Babuska
tcci/UrbanoRO11,Ana Paula Rocha 0001
tcci/UrbanoRO11,Eugénio C. Oliveira
tcci/UrbanoRO11,Joana Urbano
tcci/Bedkowski13,Janusz Bedkowski
tcci/DuPN18,Hai-Dang Pham
tcci/DuPN18,Ngoc-Hoa Nguyen
tcci/DuPN18,Phuong-Hanh Du
tcci/KobayashiM16,Ryosuke Matsui
tcci/KobayashiM16,Yuichi Kobayashi
tcci/Czarnowski11,Ireneusz Czarnowski
tcci/Husakova18,Martina Husáková
tcci/OrlowskiZOKSP16c,Aleksander Orlowski
tcci/OrlowskiZOKSP16c,Artur Ziólkowski
tcci/OrlowskiZOKSP16c,Cezary Orlowski
tcci/OrlowskiZOKSP16c,Pawel Kaplanski
tcci/OrlowskiZOKSP16c,Tomasz Sitek
tcci/OrlowskiZOKSP16c,Witold Pokrzywnicki
tcci/KaczorKN13,Grzegorz J. Nalepa
tcci/KaczorKN13,Krzysztof Kaczor
tcci/KaczorKN13,Krzysztof Kluza
tcci/Kluska-NawareckaWR13,Dorota Wilk-Kolodziejczyk
tcci/Kluska-NawareckaWR13,Krzysztof Regulski
tcci/Kluska-NawareckaWR13,Stanislawa Kluska-Nawarecka
tcci/FulopKS10,Jándor Fülöp
tcci/FulopKS10,S. J. Szarek
tcci/FulopKS10,Waldemar W. Koczkodaj
tcci/TerzoMRCGNC13,Giuseppe Caragnano
tcci/TerzoMRCGNC13,Klodiana Goga
tcci/TerzoMRCGNC13,Lorenzo Mossucca
tcci/TerzoMRCGNC13,Manuela Cucca
tcci/TerzoMRCGNC13,Olivier Terzo
tcci/TerzoMRCGNC13,Pietro Ruiu
tcci/TerzoMRCGNC13,Riccardo Notarpietro
tcci/Choros11,Kazimierz Choros
tcci/FosznerGPMJP14,Aleksandra Gruca
tcci/FosznerGPMJP14,Andrzej Polanski
tcci/FosznerGPMJP14,Joanna Polanska
tcci/FosznerGPMJP14,Michal Marczyk
tcci/FosznerGPMJP14,Pawel Foszner
tcci/FosznerGPMJP14,Roman Jaksik
tcci/LeNPPN19,Duy-Phuc Pham
tcci/LeNPPN19,Huu-Tung Nguyen
tcci/LeNPPN19,Ngoc-Hoa Nguyen
tcci/LeNPPN19,Van-Giap Le
tcci/LeNPPN19,Van-On Phung
tcci/Sosnowska17,Honorata Sosnowska
tcci/Zakrzewska12,Danuta Zakrzewska
tcci/BonidalTG14,Rémi Bonidal
tcci/BonidalTG14,Samy Tindel
tcci/BonidalTG14,Yann Guermeur
tcci/NakamuraE019,Makoto Takizawa 0001
tcci/NakamuraE019,Shigenari Nakamura
tcci/NakamuraE019,Tomoya Enokido
tcci/BergamaschiFGS16,Francesco Guerra 0001
tcci/BergamaschiFGS16,Gianmaria Silvello
tcci/BergamaschiFGS16,Nicola Ferro 0001
tcci/BergamaschiFGS16,Sonia Bergamaschi
tcci/Recio-GarciaDGS10,Belén Díaz-Agudo
tcci/Recio-GarciaDGS10,Juan A. Recio-García
tcci/Recio-GarciaDGS10,Lara Quijano Sánchez
tcci/Recio-GarciaDGS10,Sergio González-Sanz
tcci/HarelKMW14,Assaf Marron
tcci/HarelKMW14,David Harel
tcci/HarelKMW14,Gera Weiss
tcci/HarelKMW14,Guy Katz
tcci/Motylska-Kuzma18,Anna Motylska-Kuzma
tcci/KolodziejK13,Joanna Kolodziej
tcci/KolodziejK13,Samee Ullah Khan
tcci/Bolon-CanedoRSA15,Amparo Alonso-Betanzos
tcci/Bolon-CanedoRSA15,Beatriz Remeseiro
tcci/Bolon-CanedoRSA15,Noelia Sánchez-Maroño
tcci/Bolon-CanedoRSA15,Verónica Bolón-Canedo
tcci/Was12,Jaroslaw Was
tcci/Takahashi12,Hiroshi Takahashi
tcci/StangeKN17,Andreas Nürnberger
tcci/StangeKN17,Dominic Stange
tcci/StangeKN17,Michael Kotzyba
tcci/Kubik11,Tomasz Kubik
tcci/FernandesLMCR16,Agostinho C. Rosa
tcci/FernandesLMCR16,Carlos Cotta
tcci/FernandesLMCR16,Carlos M. Fernandes
tcci/FernandesLMCR16,Juan Julián Merelo Guervós
tcci/FernandesLMCR16,Juan Luis Jiménez Laredo
tcci/Niewiadomska-Szynkiewicz13,Ewa Niewiadomska-Szynkiewicz
tcci/ZagarO13,Drago Zagar
tcci/ZagarO13,Hrvoje Ocevcic
tcci/DoT15,Hoai An Le Thi
tcci/DoT15,Thanh Nghi Do
tcci/LiaoWLZQ15,Bin Wang
tcci/LiaoWLZQ15,Jingling Zhao
tcci/LiaoWLZQ15,Qing Liao 0003
tcci/LiaoWLZQ15,Xinyue Qiu
tcci/LiaoWLZQ15,Yanxiang Ling
tcci/MissaouiF15,Rim Faiz
tcci/MissaouiF15,Sondess Missaoui
tcci/CottaLVOMCCR16,Antonio José Fernández Leiva
tcci/CottaLVOMCCR16,Carlos Cotta
tcci/CottaLVOMCCR16,David Camacho
tcci/CottaLVOMCCR16,Francisco Chávez de la O
tcci/CottaLVOMCCR16,Francisco Fernández de Vega
tcci/CottaLVOMCCR16,Juan Julián Merelo Guervós
tcci/CottaLVOMCCR16,María D. R.-Moreno
tcci/CottaLVOMCCR16,Pedro A. Castillo
tcci/Alor-HernandezAJPRMBG10,Alberto A. Aguilar-Lasserre
tcci/Alor-HernandezAJPRMBG10,Alejandro Rodríguez González
tcci/Alor-HernandezAJPRMBG10,Giner Alor-Hernández
tcci/Alor-HernandezAJPRMBG10,Guillermo Cortes Robles
tcci/Alor-HernandezAJPRMBG10,Juan Miguel Gómez-Berbís
tcci/Alor-HernandezAJPRMBG10,Mario Alberto Garcia Martinez
tcci/Alor-HernandezAJPRMBG10,Rubén Posada-Gómez
tcci/Alor-HernandezAJPRMBG10,Ulises Juárez-Martínez
tcci/AouichaTM18,Hania Ibn Marai
tcci/AouichaTM18,Mohamed Ali Hadj Taieb
tcci/AouichaTM18,Mohamed Ben Aouicha
tcci/ThorissonSW10,James M. Wissner
tcci/ThorissonSW10,Kristinn R. Thórisson
tcci/ThorissonSW10,Nova Spivack
tcci/WangMMZ15,Jianfeng Ma
tcci/WangMMZ15,Kai Zhang
tcci/WangMMZ15,Xu An Wang
tcci/WangMMZ15,Yinbin Miao
tcci/SaramagoARC19,Eduardo Alchieri
tcci/SaramagoARC19,Lásaro J. Camargos
tcci/SaramagoARC19,Rodrigo Q. Saramago
tcci/SaramagoARC19,Tuanir Franca Rezende
tcci/MughazHG17,Dov M. Gabbay
tcci/MughazHG17,Dror Mughaz
tcci/MughazHG17,Yaakov HaCohen-Kerner
tcci/PonomarevaC14,Anisoara Calinescu
tcci/PonomarevaC14,Natalia Ponomareva
tcci/KhelifaBA18,Dalila Boughaci
tcci/KhelifaBA18,Esma Aïmeur
tcci/KhelifaBA18,Meriem Khelifa
tcci/GladyszMR18,Barbara Gladysz
tcci/GladyszMR18,David M. Ramsey
tcci/GladyszMR18,Jacek Mercik
tcci/OommenKS16,Aron Schmidt
tcci/OommenKS16,B. John Oommen
tcci/OommenKS16,Richard Khoury
tcci/BriataF17,Federica Briata
tcci/BriataF17,Vito Fragnelli
tcci/SzubaPSW11,Pawel Polanski
tcci/SzubaPSW11,Pawel Schab
tcci/SzubaPSW11,Pawel Wielicki
tcci/SzubaPSW11,Tadeusz Szuba
tcci/PietakK13,Kamil Pietak
tcci/PietakK13,Marek Kisiel-Dorohinicki
tcci/MianowskaN11,Bernadetta Mianowska
tcci/MianowskaN11,Ngoc Thanh Nguyen
tcci/BuratoC12,Elisa Burato
tcci/BuratoC12,Matteo Cristani
tcci/YahyaaDM15,Bernard Manderick
tcci/YahyaaDM15,Madalina M. Drugan
tcci/YahyaaDM15,Saba Q. Yahyaa
tcci/RawatJSR18,Alok Jain
tcci/RawatJSR18,Sammer Raghuvanshi
tcci/RawatJSR18,Vibhakar Shrimali
tcci/RawatJSR18,Vidhi Rawat
tcci/KapustaMD15,Jozef Kapusta
tcci/KapustaMD15,Martin Drlík
tcci/KapustaMD15,Michal Munk
tcci/StarzecSBKBL19,Aleksander Byrski
tcci/StarzecSBKBL19,Grazyna Starzec
tcci/StarzecSBKBL19,Juan C. Burguillo
tcci/StarzecSBKBL19,Marek Kisiel-Dorohinicki
tcci/StarzecSBKBL19,Mateusz Starzec
tcci/StarzecSBKBL19,Tom Lenaerts
tcci/Andrzej11,Andrzej Sieminski
tcci/SaitoM10,Tokuro Matsuo
tcci/SaitoM10,Yoshihito Saito
tcci/CochezTE17,Michael Cochez
tcci/CochezTE17,Vadim Ermolayev
tcci/CochezTE17,Vagan Y. Terziyan
tcci/Kamide12,Norihiro Kamide
tcci/Putz-LeszczynskaP13,Andrzej Pacut
tcci/Putz-LeszczynskaP13,Joanna Putz-Leszczynska
tcci/MereloLFGCCRMGTCC16,Alberto Paolo Tonda
tcci/MereloLFGCCRMGTCC16,Antonio Fernández-Ares
tcci/MereloLFGCCRMGTCC16,Antonio Mora García
tcci/MereloLFGCCRMGTCC16,Carlos Cotta
tcci/MereloLFGCCRMGTCC16,Federico Liberatore
tcci/MereloLFGCCRMGTCC16,Juan Julián Merelo Guervós
tcci/MereloLFGCCRMGTCC16,Nuria Rico
tcci/MereloLFGCCRMGTCC16,Pablo García-Sánchez
tcci/MereloLFGCCRMGTCC16,Paloma de las Cuevas
tcci/MereloLFGCCRMGTCC16,Pedro A. Castillo
tcci/MereloLFGCCRMGTCC16,Rubén Héctor García-Ortega
tcci/MereloLFGCCRMGTCC16,Zeineb Chelly
tcci/MarinheiroC18,Henrique Lopes Cardoso
tcci/MarinheiroC18,João Marinheiro
tcci/LiuFYLX15,Chuan Fu
tcci/LiuFYLX15,Jun Yang
tcci/LiuFYLX15,Lingling Xu
tcci/LiuFYLX15,Zheli Liu
tcci/LiuFYLX15,Zhusong Liu
tcci/TagarevTA17,Andrey Tagarev
tcci/TagarevTA17,Laura Tolosi
tcci/TagarevTA17,Vladimir Alexiev
tcci/BellingerO12,B. John Oommen
tcci/BellingerO12,Colin Bellinger
tcci/ZiembaJW18,Jaroslaw Jankowski
tcci/ZiembaJW18,Jaroslaw Watróbski
tcci/ZiembaJW18,Pawel Ziemba
tcci/ZhaoCTWYXZ15,Feng Zhang 0012
tcci/ZhaoCTWYXZ15,Gansen Zhao
tcci/ZhaoCTWYXZ15,Haoxiang Tan
tcci/ZhaoCTWYXZ15,Jing Xiao 0005
tcci/ZhaoCTWYXZ15,Kaijun Chen
tcci/ZhaoCTWYXZ15,Meiying You
tcci/ZhaoCTWYXZ15,Xinming Wang
tcci/DavisV16,Adriano Veloso
tcci/DavisV16,Alexandre Davis
tcci/ByrskiKT17,Aleksander Byrski
tcci/ByrskiKT17,Marek Kisiel-Dorohinicki
tcci/ByrskiKT17,Norbert Tusinski
tcci/Ihrig13,Martin Ihrig
tcci/SitekW18,Jaroslaw Wikarek
tcci/SitekW18,Pawel Sitek
tcci/BitontoLRR12,Maria Laterza
tcci/BitontoLRR12,Pierpaolo Di Bitonto
tcci/BitontoLRR12,Teresa Roselli
tcci/BitontoLRR12,Veronica Rossano
tcci/LongoDB10,Luca Longo
tcci/LongoDB10,Pierpaolo Dondio
tcci/LongoDB10,Stephen Barrett
tcci/MartinBRM19,Andrew O. Martin
tcci/MartinBRM19,Darren R. Myatt
tcci/MartinBRM19,Elva J. H. Robinson
tcci/MartinBRM19,J. Mark Bishop
tcci/Aydin10,Dogan Aydin
tcci/Keinanen10,Helena Keinänen
tcci/SartoriVG16,Enrico Sartori
tcci/SartoriVG16,Francesco Guerra 0001
tcci/SartoriVG16,Yannis Velegrakis
tcci/KostrzewaMP16,Dariusz Plewczynski
tcci/KostrzewaMP16,Giovanni Mazzocco
tcci/KostrzewaMP16,Jan Kostrzewa
tcci/TozickaJK18,Antonín Komenda
tcci/TozickaJK18,Jan Jakubuv
tcci/TozickaJK18,Jan Tozicka
tcci/IchikawaU13,Minoru Uehara
tcci/IchikawaU13,Yuuta Ichikawa
tcci/NagataTK13,Munehiro Takimoto
tcci/NagataTK13,Takashi Nagata
tcci/NagataTK13,Yasushi Kambayashi
tcci/OommenH12,B. John Oommen
tcci/OommenH12,M. Khaled Hashem
tcci/Treur19,Jan Treur
tcci/BertiniBGGPS18,Cesarino Bertini
tcci/BertiniBGGPS18,Cristina Bonzi
tcci/BertiniBGGPS18,Gianfranco Gambarelli
tcci/BertiniBGGPS18,Ignazio Panades
tcci/BertiniBGGPS18,Izabella Stach
tcci/BertiniBGGPS18,Nicola Gnocchi
tcci/RedavidFE13,Domenico Redavid
tcci/RedavidFE13,Floriana Esposito
tcci/RedavidFE13,Stefano Ferilli
tcci/FerreiraCR15,André Ferreira
tcci/FerreiraCR15,Henrique Lopes Cardoso
tcci/FerreiraCR15,Luís Paulo Reis
tcci/GhiormezPPP18,Caius Panoiu
tcci/GhiormezPPP18,Loredana Ghiormez
tcci/GhiormezPPP18,Manuela Panoiu
tcci/GhiormezPPP18,Octavian Prostean
tcci/FrasheriCE18,Baran Çürüklü
tcci/FrasheriCE18,Mikael Ekström
tcci/FrasheriCE18,Mirgita Frasheri
tcci/Nurmi18,Hannu Nurmi
tcci/JedrzejowiczJ11,Joanna Jedrzejowicz
tcci/JedrzejowiczJ11,Piotr Jedrzejowicz
tcci/Treur12,Jan Treur
tcci/Brodowski14,Stanislaw Brodowski
tcci/KaminskiL12,Bogumil Kaminski
tcci/KaminskiL12,Maciej Latek
tcci/StankovicKOK17,Cvetana Krstev
tcci/StankovicKOK17,Ivan Obradovic
tcci/StankovicKOK17,Olivera Kitanovic
tcci/StankovicKOK17,Ranka Stankovic
tcci/JankowskaS13,Beata Jankowska
tcci/JankowskaS13,Magdalena Szymkowiak
tcci/Sus17,Aleksandra Sus
tcci/MicheliF18,Chiara De Micheli
tcci/MicheliF18,Vito Fragnelli
tcci/Dunin-KepliczS13,Andrzej Szalas
tcci/Dunin-KepliczS13,Barbara Dunin-Keplicz
tcci/LathamCME12,Annabel Latham
tcci/LathamCME12,Bruce Edmonds
tcci/LathamCME12,David McLean
tcci/LathamCME12,Keeley A. Crockett
tcci/JakielaLO12,Jacek Jakiela
tcci/JakielaLO12,Marcin Olech
tcci/JakielaLO12,Pawel Litwin
tcci/DeniseR14,Alain Denise
tcci/DeniseR14,Philippe Rinaudo
tcci/MercikS18,Izabella Stach
tcci/MercikS18,Jacek Mercik
tcci/MinhT14,Le Hoai Minh
tcci/MinhT14,Minh Thuy Ta
tcci/WalFRMB17,C. Natalie van der Wal
tcci/WalFRMB17,Daniel Formolo
tcci/WalFRMB17,Mark A. Robinson
tcci/WalFRMB17,Michael Minkov
tcci/WalFRMB17,Tibor Bosse
tcci/HorakPS12,Ales Horák
tcci/HorakPS12,Miroslav Prýmek
tcci/HorakPS12,Tadeusz Sikora
tcci/NalepaF10,Grzegorz J. Nalepa
tcci/NalepaF10,Weronika T. Furmanska
tcci/MariesS11,Emil Scarlat
tcci/MariesS11,Iulia Maries
tcci/Piech12,Henryk Piech
tcci/Cadegnani0IRLVA17,Francesco Guerra 0001
tcci/Cadegnani0IRLVA17,María del Carmen Rodríguez-Hernández
tcci/Cadegnani0IRLVA17,Raquel Amaro
tcci/Cadegnani0IRLVA17,Raquel Trillo Lado
tcci/Cadegnani0IRLVA17,Sara Cadegnani
tcci/Cadegnani0IRLVA17,Sergio Ilarri
tcci/Cadegnani0IRLVA17,Yannis Velegrakis
tcci/SmithSW14,Graeme Smith
tcci/SmithSW14,Jeff W. Sanders
tcci/SmithSW14,Kirsten Winter
tcci/NouriDG18,Houssem Eddine Nouri
tcci/NouriDG18,Khaled Ghédira
tcci/NouriDG18,Olfa Belkahla Driss
tcci/VrdoljakBPJK10,Gordan Jezic
tcci/VrdoljakBPJK10,Iva Bojic
tcci/VrdoljakBPJK10,Luka Vrdoljak
tcci/VrdoljakBPJK10,Mario Kusek
tcci/VrdoljakBPJK10,Vedran Podobnik
tcci/DaneshNADMS11,Behrouz Minaei
tcci/DaneshNADMS11,Hossein Shirgahi
tcci/DaneshNADMS11,Mahmoud Naghibzadeh
tcci/DaneshNADMS11,Malihe Danesh
tcci/DaneshNADMS11,Mohaddeseh Danesh
tcci/DaneshNADMS11,Mohammad R. Akbarzadeh-Totonchi
tcci/OSheaBC12,James O'Shea
tcci/OSheaBC12,Keeley A. Crockett
tcci/OSheaBC12,Zuhair Bandar
tcci/LiuZLDSBM14,Jin Song Dong
tcci/LiuZLDSBM14,Jit Biswas
tcci/LiuZLDSBM14,Jun Sun 0001
tcci/LiuZLDSBM14,Mounir Mokhtari
tcci/LiuZLDSBM14,Xian Zhang
