,key,author
15260,vismath/PolthierP02,Eike PreuÃŸ
15261,vismath/PolthierP02,Konrad Polthier
15262,vismath/Kohler97,Markus Kohler
15263,vismath/MalladiS95,James A. Sethian
15264,vismath/MalladiS95,Ravi Malladi
15265,vismath/WaltonD95,Jeremy Walton
15266,vismath/WaltonD95,Michael Dewar
15267,vismath/Grosse-Brauckmann95,Karsten GroÃŸe-Brauckmann
15268,vismath/Grosse-Brauckmann95,Konrad Polthier
15269,vismath/AlefeldHH95,Alexander Heim
15270,vismath/AlefeldHH95,JÃ¶rg Haber
15271,vismath/AlefeldHH95,Markus Alefeld
15272,vismath/QuarteroniSSPC02,Alfio Quarteroni
15273,vismath/QuarteroniSSPC02,G. Cowles
15274,vismath/QuarteroniSSPC02,M. L. Sawley
15275,vismath/QuarteroniSSPC02,Marzio Sala
15276,vismath/QuarteroniSSPC02,N. Parolini
15277,vismath/WischgollS02,Gerik Scheuermann
15278,vismath/WischgollS02,Thomas Wischgoll
15279,vismath/SaupeR95,Dietmar Saupe
15280,vismath/SaupeR95,Matthias Ruhl
15281,vismath/KohlerM95,Heinrich MÃ¼ller
15282,vismath/KohlerM95,Markus Kohler
15283,vismath/MelloVCS02,ClÃ¡udio T. Silva
15284,vismath/MelloVCS02,Luiz Velho
15285,vismath/MelloVCS02,Paulo Roma Cavalcanti
15286,vismath/MelloVCS02,VinÃ­cius Mello
15287,vismath/Hoffmann97,Tim Hoffmann
15288,vismath/GrossoE97,Roberto Grosso
15289,vismath/GrossoE97,Thomas Ertl
15290,vismath/Grosse-Brauckmann97,John M. Sullivan
15291,vismath/Grosse-Brauckmann97,Karsten GroÃŸe-Brauckmann
15292,vismath/Grosse-Brauckmann97,Robert B. Kusner
15293,vismath/DziukH97,Gerhard Dziuk
15294,vismath/DziukH97,John E. Hutchinson
15295,vismath/Morris95,Richard J. Morris
15296,vismath/Beier95,Ekkehard Beier
15297,vismath/BeckDHSS95,Detlev Stalling
15298,vismath/BeckDHSS95,Hans-Christian Hege
15299,vismath/BeckDHSS95,Martin SeebaÃŸ
15300,vismath/BeckDHSS95,Peter Deuflhard
15301,vismath/BeckDHSS95,Rudolf Beck
15302,vismath/GunnOPPS95,Armin Ortmann
15303,vismath/GunnOPPS95,Charles Gunn
15304,vismath/GunnOPPS95,Konrad Polthier
15305,vismath/GunnOPPS95,Ulrich Pinkall
15306,vismath/GunnOPPS95,Uwe Schwarz
15307,vismath/SterlingS97,Ivan Sterling
15308,vismath/SterlingS97,Thomas Sterling
15309,vismath/CignoniMS97,Claudio Montani
15310,vismath/CignoniMS97,Paolo Cignoni
15311,vismath/CignoniMS97,Roberto Scopigno
15312,vismath/PottmannH02,Helmut Pottmann
15313,vismath/PottmannH02,Michael Hofer
15314,vismath/Testard97,Laurent Testard
15315,vismath/Roseman95,Dennis Roseman
15316,vismath/RauWR97,Daniel Weiskopf
15317,vismath/RauWR97,Hanns Ruder
15318,vismath/RauWR97,RenÃ© T. Rau
15319,vismath/Wickham-Jones02,Tom Wickham-Jones
15320,vismath/ScheuermannHK97,Gerik Scheuermann
15321,vismath/ScheuermannHK97,Hans Hagen
15322,vismath/ScheuermannHK97,Heinz KrÃ¼ger
15323,vismath/HegeS97,Detlev Stalling
15324,vismath/HegeS97,Hans-Christian Hege
15325,vismath/Hart97,John C. Hart
15326,vismath/FrancisGKSS02,Benjamin J. Schaeffer
15327,vismath/FrancisGKSS02,Camille M. A. Goudeseune
15328,vismath/FrancisGKSS02,George K. Francis
15329,vismath/FrancisGKSS02,Henry Kaczmarski
15330,vismath/FrancisGKSS02,John M. Sullivan
15331,vismath/Huson95,Daniel H. Huson
15332,vismath/MartinS95,Geoffrey Martin
15333,vismath/MartinS95,Ivan Sterling
15334,vismath/MaubachT02,Alexandru C. Telea
15335,vismath/MaubachT02,Joseph M. Maubach
15336,vismath/BowersH02,Monica K. Hurdal
15337,vismath/BowersH02,Philip L. Bowers
15338,vismath/Fellner95,Dieter W. Fellner
15339,vismath/MeyerDSB02,Alan H. Barr
15340,vismath/MeyerDSB02,Mark Meyer
15341,vismath/MeyerDSB02,Mathieu Desbrun
15342,vismath/MeyerDSB02,Peter SchrÃ¶der
15343,vismath/ClarenzDR02,Martin Rumpf
15344,vismath/ClarenzDR02,Udo Diewald
15345,vismath/ClarenzDR02,Ulrich Clarenz
15346,vismath/WierseGK95,Dietmar KrÃ¶ner
15347,vismath/WierseGK95,Monika Wierse
15348,vismath/WierseGK95,Thomas GeÃŸner
15349,vismath/SlusallekSS97,Hans-Peter Seidel
15350,vismath/SlusallekSS97,Marc Stamminger
15351,vismath/SlusallekSS97,Philipp Slusallek
15352,vismath/GlaeserG97,Georg Glaeser
15353,vismath/GlaeserG97,M. Eduard GrÃ¶ller
15354,vismath/BattkeSH95,Detlev Stalling
15355,vismath/BattkeSH95,Hans-Christian Hege
15356,vismath/BattkeSH95,Henrik Battke
15357,vismath/AxenE97,Herbert Edelsbrunner
15358,vismath/AxenE97,Ulrike Axen
15359,vismath/Roseman97,Dennis Roseman
15360,vismath/MullerR02,Heinrich MÃ¼ller
15361,vismath/MullerR02,Markus Rips
15362,vismath/Janzen02,Beau Janzen
15363,vismath/Inselberg97,Alfred Inselberg
15364,vismath/LewinerLT02,Geovan Tavares
15365,vismath/LewinerLT02,HÃ©lio Lopes
15366,vismath/LewinerLT02,Thomas Lewiner
15367,vismath/Emmer02,Michele Emmer
15368,vismath/Roseman02,Dennis Roseman
15369,vismath/Kuhn97,Wolfgang KÃ¼hn
15370,vismath/MalladiR02,Igor Ravve
15371,vismath/MalladiR02,Ravi Malladi
15372,vismath/RuprechtM97,Detlef Ruprecht
15373,vismath/RuprechtM97,Heinrich MÃ¼ller
15374,vismath/Lemordant95,Jacques Lemordant
15375,vismath/FrancisSH97,Chris Hartman
15376,vismath/FrancisSH97,George K. Francis
15377,vismath/FrancisSH97,John M. Sullivan
15378,vismath/Springborn02,Boris A. Springborn
15379,vismath/HausmannSS95,Barbara Hausmann
15380,vismath/HausmannSS95,Britta Slopianka
15381,vismath/HausmannSS95,Hans-Peter Seidel
15382,vismath/LopesB97,Adriano Lopes
15383,vismath/LopesB97,Ken Brodlie
15384,vismath/FaroukiM02,Hwan Pyo Moon
15385,vismath/FaroukiM02,Rida T. Farouki
15386,vismath/BrakkeS95,John M. Sullivan
15387,vismath/BrakkeS95,Ken A. Brakke
15388,vismath/OberknappP95,Bernd Oberknapp
15389,vismath/OberknappP95,Konrad Polthier
15390,vismath/DollnerH97,JÃ¼rgen DÃ¶llner
15391,vismath/DollnerH97,Klaus H. Hinrichs
15392,vismath/HahmannBY02,Alex Yvart
15393,vismath/HahmannBY02,Georges-Pierre Bonneau
15394,vismath/HahmannBY02,Stefanie Hahmann
15395,vismath/HeusserR97,Martin Rumpf
15396,vismath/HeusserR97,Norbert HeuÃŸer
15397,cogsima/KowalskiM19,Pawel Kowalski
15398,cogsima/KowalskiM19,Trevor Martin
15399,cogsima/DAnielloG19,Giuseppe D'Aniello
15400,cogsima/DAnielloG19,Matteo Gaeta
15401,cogsima/RodriguezOSH19,James Austin Schaffer
15402,cogsima/RodriguezOSH19,John O'Donovan
15403,cogsima/RodriguezOSH19,Sebastian S. Rodriguez
15404,cogsima/RodriguezOSH19,Tobias HÃ¶llerer
15405,cogsima/RogovaI19,Galina L. Rogova
15406,cogsima/RogovaI19,Roman Ilin
15407,cogsima/DemirMJGGC19,Craig Johnson
15408,cogsima/DemirMJGGC19,David Grimm
15409,cogsima/DemirMJGGC19,Jamie C. Gorman
15410,cogsima/DemirMJGGC19,Mustafa Demir
15411,cogsima/DemirMJGGC19,Nancy J. Cooke
15412,cogsima/DemirMJGGC19,Nathan J. McNeese
15413,cogsima/ZaroukianCVK19,Erin Zaroukian
15414,cogsima/ZaroukianCVK19,Justine Caylor
15415,cogsima/ZaroukianCVK19,Michelle Vanni
15416,cogsima/ZaroukianCVK19,Sue Kase
15417,cogsima/PerelmanDH19,Brandon S. Perelman
15418,cogsima/PerelmanDH19,Samantha Harper
15419,cogsima/PerelmanDH19,Stephen L. Dorton
15420,cogsima/KumarAD19,Kapil Agrawal
15421,cogsima/KumarAD19,Medha Kumar
15422,cogsima/KumarAD19,Varun Dutt
15423,cogsima/LandauerB19,Christopher Landauer
15424,cogsima/LandauerB19,Kirstie L. Bellman
15425,cogsima/TahatKES19,Ashraf Tahat
15426,cogsima/TahatKES19,Majd Abu Khalaf
15427,cogsima/TahatKES19,Omar Saraereh
15428,cogsima/TahatKES19,Talal Edwan
15429,cogsima/MetznerW19,Amanda Metzner
15430,cogsima/MetznerW19,Thanuka Wickramarathne
15431,cogsima/DortonFG19,Ian D. Frommer
15432,cogsima/DortonFG19,Stephen L. Dorton
15433,cogsima/DortonFG19,Teena M. Garrison
15434,cogsima/Salfinger19,Andrea Salfinger
15435,cogsima/CananS19,Andres Sousa-Poza
15436,cogsima/CananS19,Mustafa Canan
15437,cogsima/BahsiDKLMMPPSTT19,Avo Trumm
15438,cogsima/BahsiDKLMMPPSTT19,Ermo TÃ¤ks
15439,cogsima/BahsiDKLMMPPSTT19,Hayretdin Bahsi
15440,cogsima/BahsiDKLMMPPSTT19,Illimar Ploom
15441,cogsima/BahsiDKLMMPPSTT19,Jaan Murumets
15442,cogsima/BahsiDKLMMPPSTT19,Jaan Priisalu
15443,cogsima/BahsiDKLMMPPSTT19,Kaide Tammel
15444,cogsima/BahsiDKLMMPPSTT19,Kuldar Taveter
15445,cogsima/BahsiDKLMMPPSTT19,Leo Motus
15446,cogsima/BahsiDKLMMPPSTT19,Mari Seeba
15447,cogsima/BahsiDKLMMPPSTT19,Peeter Laud
15448,cogsima/BahsiDKLMMPPSTT19,Piia Tammpuu
15449,cogsima/BahsiDKLMMPPSTT19,Taivo Kangilaski
15450,cogsima/BahsiDKLMMPPSTT19,Tiia-Triin Truusa
15451,cogsima/BahsiDKLMMPPSTT19,Triin Vihalemm
15452,cogsima/BahsiDKLMMPPSTT19,Veiko Dieves
15453,cogsima/ClarkAD19,George W. Clark
15454,cogsima/ClarkAD19,Michael V. Doran
15455,cogsima/ClarkAD19,Todd R. Andel
15456,cogsima/FreimanMCHB19,Christopher W. Myers
15457,cogsima/FreimanMCHB19,Jerry T. Ball
15458,cogsima/FreimanMCHB19,Mary D. Freiman
15459,cogsima/FreimanMCHB19,Michelle Caisse
15460,cogsima/FreimanMCHB19,Tim Halverson
15461,cogsima/Yoshida19,Yuji Yoshida
15462,cogsima/ZhongASTY19,Aaron Troxell
15463,cogsima/ZhongASTY19,Awny Alnusair
15464,cogsima/ZhongASTY19,Brandon Sayger
15465,cogsima/ZhongASTY19,Chen Zhong
15466,cogsima/ZhongASTY19,Jun Yao
15467,cogsima/TrentelmanRSC19,Aaron Ceglar
15468,cogsima/TrentelmanRSC19,Adam Saulwick
15469,cogsima/TrentelmanRSC19,Kerry Trentelman
15470,cogsima/TrentelmanRSC19,Rebecca Rafferty
15471,cogsima/TanshiS19,Dirk SÃ¶ffker
15472,cogsima/TanshiS19,Foghor Tanshi
15473,cogsima/BaclawskiCGGGL19,A. Chystiakova
15474,cogsima/BaclawskiCGGGL19,Adel Ghoneimy
15475,cogsima/BaclawskiCGGGL19,Dieter Gawlick
15476,cogsima/BaclawskiCGGGL19,K. C. Gross
15477,cogsima/BaclawskiCGGGL19,Ken Baclawski
15478,cogsima/BaclawskiCGGGL19,Z. H. Tand Liu
15479,cogsima/DavasliogluPSMS19,Bob Pokorny
15480,cogsima/DavasliogluPSMS19,Clint Bowers
15481,cogsima/DavasliogluPSMS19,Henrik Molintas
15482,cogsima/DavasliogluPSMS19,Kemal Davaslioglu
15483,cogsima/DavasliogluPSMS19,Rebecca Grossman
15484,cogsima/DavasliogluPSMS19,Sohraab Soltani
15485,cogsima/DavasliogluPSMS19,Yalin E. Sagduyu
15486,cogsima/KharghariaSAAO19,Gilbert Owusu
15487,cogsima/KharghariaSAAO19,Himadri Sikhar Khargharia
15488,cogsima/KharghariaSAAO19,Russell Ainslie
15489,cogsima/KharghariaSAAO19,Sara AlShizawi
15490,cogsima/KharghariaSAAO19,Siddhartha Shakya
15491,adl/LozierMS99,Bonita V. Saunders
15492,adl/LozierMS99,Bruce R. Miller
15493,adl/LozierMS99,Daniel W. Lozier
15494,adl/KleinF97,Bertin Klein
15495,adl/KleinF97,Peter Fankhauser
15496,adl/WiesenerHB98,H. Haddouti
15497,adl/WiesenerHB98,Rudolf Bayer
15498,adl/WiesenerHB98,Stephan Wiesener
15499,adl/PlaisantVNBHW99,Bob Harberts
15500,adl/PlaisantVNBHW99,Catherine Plaisant
15501,adl/PlaisantVNBHW99,Kawin Ngamkajornwiwat
15502,adl/PlaisantVNBHW99,Maya Venkatraman
15503,adl/PlaisantVNBHW99,Randy Barth
15504,adl/PlaisantVNBHW99,W. Wenlanng
15505,adl/BaptistaK00,ClÃ¡udio de Souza Baptista
15506,adl/BaptistaK00,Zarine Kemp
15507,adl/CoutinhoEHS99,Caroline M. Eastman
15508,adl/CoutinhoEHS99,Christopher B. Hare
15509,adl/CoutinhoEHS99,Fiona C. Coutinho
15510,adl/CoutinhoEHS99,Robert F. Skinder
15511,adl/HughesM99,J. Steven Hughes
15512,adl/HughesM99,Susan K. McMahon
15513,adl/Dumais99,Susan T. Dumais
15514,adl/GershonRLW95,Joel Winstead
15515,adl/GershonRLW95,Joshua LeVasseur
15516,adl/GershonRLW95,Nahum D. Gershon
15517,adl/GershonRLW95,William Ruh
15518,adl/FengF98,Jianlin Feng
15519,adl/FengF98,Yucai Feng
15520,adl/FischerFLSZ95,Christoph Fischer
15521,adl/FischerFLSZ95,James Frew
15522,adl/FischerFLSZ95,Mary Larsgaard
15523,adl/FischerFLSZ95,Qi Zheng
15524,adl/FischerFLSZ95,Terence R. Smith
15525,adl/MonchD98,Christian MÃ¶nch
15526,adl/MonchD98,Oswald Drobnik
15527,adl/DoanPS96,Ben Shneiderman
15528,adl/DoanPS96,Catherine Plaisant
15529,adl/DoanPS96,Khoa Doan
15530,adl/GeffnerAASL98,Amr El Abbadi
15531,adl/GeffnerAASL98,Divyakant Agrawal
15532,adl/GeffnerAASL98,Mary Larsgaard
15533,adl/GeffnerAASL98,Steven Geffner
15534,adl/GeffnerAASL98,Terence R. Smith
15535,adl/Bohm00,Klemens BÃ¶hm
15536,adl/Bossy98,Marcia J. Bossy
15537,adl/Billington95,James H. Billington
15538,adl/CalvaneseCS00,Diego Calvanese
15539,adl/CalvaneseCS00,Giuseppe Santucci
15540,adl/CalvaneseCS00,Tiziana Catarci
15541,adl/BeardS98,Kate Beard
15542,adl/BeardS98,Vyjayanti Sharma
15543,adl/Chidlovskii00,Boris Chidlovskii
15544,adl/Fingerhut99,Michael Fingerhut
15545,adl/HoppenbrouwersP00,Hans Paijmans
15546,adl/HoppenbrouwersP00,Jeroen Hoppenbrouwers
15547,adl/ChengDNPKWAAFSSS97,Ambuj K. Singh
15548,adl/ChengDNPKWAAFSSS97,Amr El Abbadi
15549,adl/ChengDNPKWAAFSSS97,Daniel Wu
15550,adl/ChengDNPKWAAFSSS97,Divyakant Agrawal
15551,adl/ChengDNPKWAAFSSS97,Jianwen Su
15552,adl/ChengDNPKWAAFSSS97,Kothuri Venkata Ravi Kanth
15553,adl/ChengDNPKWAAFSSS97,Michael Freeston
15554,adl/ChengDNPKWAAFSSS97,Michael O. Neary
15555,adl/ChengDNPKWAAFSSS97,Ron Dolin
15556,adl/ChengDNPKWAAFSSS97,Sunil Prabhakar
15557,adl/ChengDNPKWAAFSSS97,Terence R. Smith
15558,adl/ChengDNPKWAAFSSS97,X. Cheng
15559,adl/AdamACM00,Igg Adiwijaya
15560,adl/AdamACM00,Nabil R. Adam
15561,adl/AdamACM00,Ron Musick
15562,adl/AdamACM00,Terence Critchlow
15563,adl/DAlessandroGDECC96,David S. Curry
15564,adl/DAlessandroGDECC96,Donna M. D'Alessandro
15565,adl/DAlessandroGDECC96,Jeffrey R. Galvin
15566,adl/DAlessandroGDECC96,Michael P. D'Alessandro
15567,adl/DAlessandroGDECC96,Teresa A. Choi
15568,adl/DAlessandroGDECC96,William E. Erkonen
15569,adl/WatanabeJU98,N. T. Champa Jayawardana
15570,adl/WatanabeJU98,Taketoshi Ushiama
15571,adl/WatanabeJU98,Toyohide Watanabe
15572,adl/ChristelHWC99,Adrienne Warmack
15573,adl/ChristelHWC99,Alexander G. Hauptmann
15574,adl/ChristelHWC99,Michael G. Christel
15575,adl/ChristelHWC99,Scott A. Crosby
15576,adl/ZhaoR95,Anne Ramsden
15577,adl/ZhaoR95,Dian G. Zhao
15578,adl/OzsoyogluBCO00,Graham Cormode
15579,adl/OzsoyogluBCO00,Gultekin Ã–zsoyoglu
15580,adl/OzsoyogluBCO00,Nevzat Hurkan Balkir
15581,adl/OzsoyogluBCO00,Z. Meral Ã–zsoyoglu
15582,adl/DrewY96,Jerry Ying
15583,adl/DrewY96,Pamela Drew
15584,adl/HershPCKSO99,Benjamin Chan
15585,adl/HershPCKSO99,Dale Kraemer
15586,adl/HershPCKSO99,Daniel Olson
15587,adl/HershPCKSO99,Lynetta Sacherek
15588,adl/HershPCKSO99,Susan Price
15589,adl/HershPCKSO99,William R. Hersh
15590,adl/MykaG95,Andreas Myka
15591,adl/MykaG95,Ulrich GÃ¼ntzer
15592,adl/HalemH99,Milton Halem
15593,adl/HalemH99,Susan Hoban
15594,adl/AndresenYEIS96,Daniel Andresen
15595,adl/AndresenYEIS96,Oscar H. Ibarra
15596,adl/AndresenYEIS96,Tao Yang 0009
15597,adl/AndresenYEIS96,Terence R. Smith
15598,adl/AndresenYEIS96,Ã–mer Egecioglu
15599,adl/ChaeMM98,B. S. Manjunath
15600,adl/ChaeMM98,Debargha Mukherjee
15601,adl/ChaeMM98,Jong Jin Chae
15602,adl/HauptmannW98,Alexander G. Hauptmann
15603,adl/HauptmannW98,Michael J. Witbrock
15604,adl/ChoyDLABDGHJKMMMP96,Alex M. Miller
15605,adl/ChoyDLABDGHJKMMMP96,Bruce A. Hoenig
15606,adl/ChoyDLABDGHJKMMMP96,Cynthia Dwork
15607,adl/ChoyDLABDGHJKMMMP96,David M. Choy
15608,adl/ChoyDLABDGHJKMMMP96,James M. McCrossin
15609,adl/ChoyDLABDGHJKMMMP96,Jeffrey B. Lotspiech
15610,adl/ChoyDLABDGHJKMMMP96,Laura C. Anderson
15611,adl/ChoyDLABDGHJKMMMP96,M. J. Jackson
15612,adl/ChoyDLABDGHJKMMMP96,Norman J. Pass
15613,adl/ChoyDLABDGHJKMMMP96,Richard Dievendorff
15614,adl/ChoyDLABDGHJKMMMP96,Robert J. T. Morris
15615,adl/ChoyDLABDGHJKMMMP96,Stephen K. Boyer
15616,adl/ChoyDLABDGHJKMMMP96,Thomas D. Griffin
15617,adl/ChoyDLABDGHJKMMMP96,W. Kaka
15618,adl/WolfLWYYM95,Andrew Wolfe
15619,adl/WolfLWYYM95,Bede Liu
15620,adl/WolfLWYYM95,Boon-Lock Yeo
15621,adl/WolfLWYYM95,Daniel Markham
15622,adl/WolfLWYYM95,Minerva M. Yeung
15623,adl/WolfLWYYM95,Wayne H. Wolf
15624,adl/Reddy95,Raj Reddy
15625,adl/BouguettayaM95,Athman Bouguettaya
15626,adl/BouguettayaM95,Stephen Milliner
15627,adl/Lesk96,Michael Lesk
15628,adl/HaffnerBHSBC98,LÃ©on Bottou
15629,adl/HaffnerBHSBC98,Patrice Y. Simard
15630,adl/HaffnerBHSBC98,Patrick Haffner
15631,adl/HaffnerBHSBC98,Paul G. Howard
15632,adl/HaffnerBHSBC98,Yann LeCun
15633,adl/HaffnerBHSBC98,Yoshua Bengio
15634,adl/McNabWB98,Ian H. Witten
15635,adl/McNabWB98,Rodger J. McNab
15636,adl/McNabWB98,Stefan J. Boddie
15637,adl/WacholderIKSM98,Celina Imielinska
15638,adl/WacholderIKSM98,Ewa Soliz
15639,adl/WacholderIKSM98,Judith Klavans
15640,adl/WacholderIKSM98,Nina Wacholder
15641,adl/WacholderIKSM98,Pat Molholt
15642,adl/KlaprothMS99,Frank Klaproth
15643,adl/KlaprothMS99,Ralf Schimmer
15644,adl/KlaprothMS99,Winfried Muehl
15645,adl/PopesculFLUG00,Alexandrin Popescul
15646,adl/PopesculFLUG00,C. Lee Giles
15647,adl/PopesculFLUG00,Gary William Flake
15648,adl/PopesculFLUG00,Lyle H. Ungar
15649,adl/PopesculFLUG00,Steve Lawrence
15650,adl/HoriiIC99,Chinatsu Horii
15651,adl/HoriiIC99,Kunihiro Chihara
15652,adl/HoriiIC99,Masakazu Imai
15653,adl/LiSCH98,Junho Shim
15654,adl/LiSCH98,K. SelÃ§uk Candan
15655,adl/LiSCH98,Wen-Syan Li
15656,adl/LiSCH98,Yoshinori Hara
15657,adl/SalampasisTH96,Colin Hardy
15658,adl/SalampasisTH96,John Tait
15659,adl/SalampasisTH96,Michail Salampasis
15660,adl/DavisLK95,Carl Lagoze
15661,adl/DavisLK95,Dean B. Krafft
15662,adl/DavisLK95,James R. Davis
15663,adl/NelsonMSZ98,Kurt Maly
15664,adl/NelsonMSZ98,Michael L. Nelson
15665,adl/NelsonMSZ98,Mohammad Zubair
15666,adl/NelsonMSZ98,Stewart N. T. Shen
15667,adl/OrdonezO99,Carlos Ordonez 0001
15668,adl/OrdonezO99,Edward Omiecinski
15669,adl/WiesenerKB96,Rudolf Bayer
15670,adl/WiesenerKB96,Stephan Wiesener
15671,adl/WiesenerKB96,Wolfgang L. J. Kowarschick
15672,adl/ChimLLS98,Antonio Si
15673,adl/ChimLLS98,Hong Va Leong
15674,adl/ChimLLS98,Jimmy H. P. Chim
15675,adl/ChimLLS98,Rynson W. H. Lau
15676,adl/Lopresti96,Daniel P. Lopresti
15677,adl/OhsawaBY98,Masahiko Yachida
15678,adl/OhsawaBY98,Nels E. Benson
15679,adl/OhsawaBY98,Yukio Ohsawa
15680,adl/Frank99,Howard Frank
15681,adl/CheongL00,Jae-Heon Cheong
15682,adl/CheongL00,Sang-goo Lee
15683,adl/Spiridou00,Anastassia Spiridou
15684,adl/HuJ99,Michael J. Hu
15685,adl/HuJ99,Ye Jian
15686,adl/MoenSM98,Charles R. McClure
15687,adl/MoenSM98,Erin L. Stewart
15688,adl/MoenSM98,William E. Moen
15689,adl/RamseyOC98,Hsinchun Chen
15690,adl/RamseyOC98,Marshall Ramsey
15691,adl/RamseyOC98,Thian-Huat Ong
15692,adl/Melucci98,Fabio Crestani
15693,adl/Melucci98,Massimo Melucci
15694,adl/DesaiS95,Bipin C. Desai
15695,adl/DesaiS95,Stan Swiercz
15696,adl/BohmBKS00,Bernhard BraunmÃ¼ller
15697,adl/BohmBKS00,Christian BÃ¶hm
15698,adl/BohmBKS00,Hans-Peter Kriegel
15699,adl/BohmBKS00,Matthias Schubert
15700,adl/Smarr95,Larry Smarr
15701,adl/McCrayGF99,Alexa T. McCray
15702,adl/McCrayGF99,Marie E. Gallagher
15703,adl/McCrayGF99,Michael A. Flannick
15704,adl/ChoyDDLMPABBGHMMPP95,Alan E. Bell
15705,adl/ChoyDDLMPABBGHMMPP95,Alex M. Miller
15706,adl/ChoyDDLMPABBGHMMPP95,Bruce A. Hoenig
15707,adl/ChoyDDLMPABBGHMMPP95,Cynthia Dwork
15708,adl/ChoyDDLMPABBGHMMPP95,David M. Choy
15709,adl/ChoyDDLMPABBGHMMPP95,Deidra S. Picciano
15710,adl/ChoyDDLMPABBGHMMPP95,Florian Pestoni
15711,adl/ChoyDDLMPABBGHMMPP95,James M. McCrossin
15712,adl/ChoyDDLMPABBGHMMPP95,Jeffrey B. Lotspiech
15713,adl/ChoyDDLMPABBGHMMPP95,Laura C. Anderson
15714,adl/ChoyDDLMPABBGHMMPP95,Norman J. Pass
15715,adl/ChoyDDLMPABBGHMMPP95,Richard Dievendorff
15716,adl/ChoyDDLMPABBGHMMPP95,Robert J. T. Morris
15717,adl/ChoyDDLMPABBGHMMPP95,Stephen K. Boyer
15718,adl/ChoyDDLMPABBGHMMPP95,Thomas D. Griffin
15719,adl/Endres97,Albert Endres
15720,adl/YoonK98,Jongpil Yoon
15721,adl/YoonK98,Sung-Hyuk Kim
15722,adl/NgLHBQ98,C.-T. Huang
15723,adl/NgLHBQ98,Ee-Peng Lim
15724,adl/NgLHBQ98,Fengqiong Qin
15725,adl/NgLHBQ98,Sourav S. Bhowmick
15726,adl/NgLHBQ98,Wee Keong Ng
15727,adl/DanielLP98,Carl Lagoze
15728,adl/DanielLP98,Ron Daniel Jr.
15729,adl/DanielLP98,Sandra Payette
15730,adl/WangWFW97,Gio Wiederhold
15731,adl/WangWFW97,James Ze Wang
15732,adl/WangWFW97,Oscar Firschein
15733,adl/WangWFW97,Sha Xin Wei
15734,adl/WinslettCJS97,Igor Slepchin
15735,adl/WinslettCJS97,Marianne Winslett
15736,adl/WinslettCJS97,Neil Ching
15737,adl/WinslettCJS97,Vicki Ellen Jones
15738,adl/ZhangMWZ00,Changqing Zhang
15739,adl/ZhangMWZ00,Weiyi Meng
15740,adl/ZhangMWZ00,Zhongfei Zhang
15741,adl/ZhangMWZ00,Zonghuan Wu
15742,adl/AdamBSDL99,Alexander S. Szalay
15743,adl/AdamBSDL99,George Djorgoski
15744,adl/AdamBSDL99,George Lake
15745,adl/AdamBSDL99,J. H. Bredekamp
15746,adl/AdamBSDL99,Nabil R. Adam
15747,adl/AgostiCM98,Fabio Crestani
15748,adl/AgostiCM98,Maristella Agosti
15749,adl/AgostiCM98,Massimo Melucci
15750,adl/ShepherdWB95,Carolyn R. Watters
15751,adl/ShepherdWB95,Forbes J. Burkowski
15752,adl/ShepherdWB95,Michael A. Shepherd
15753,adl/Bruggemann-KleinHW99,Anne BrÃ¼ggemann-Klein
15754,adl/Bruggemann-KleinHW99,Derick Wood
15755,adl/Bruggemann-KleinHW99,Stefan Hermann
15756,adl/Marie-JulieE97,Hassane Essafi
15757,adl/Marie-JulieE97,Jean Michel Marie-Julie
15758,adl/NicaR95,Anisoara Nica
15759,adl/NicaR95,Elke A. Rundensteiner
15760,adl/KuoSG00,Chris Gokey
15761,adl/KuoSG00,Dean Kuo
15762,adl/KuoSG00,Dione Smith
15763,adl/CoxMOY96,Ingemar J. Cox
15764,adl/CoxMOY96,Matthew L. Miller
15765,adl/CoxMOY96,Peter N. Yianilos
15766,adl/CoxMOY96,Stephen M. Omohundro
15767,adl/Krellenstein99,Marc Krellenstein
15768,adl/SenguptaD97,Andrew Dillon
15769,adl/SenguptaD97,Arijit Sengupta
15770,adl/LongGT96,George R. Thoma
15771,adl/LongGT96,L. Rodney Long
15772,adl/LongGT96,Michael J. Gill
15773,adl/DjerabaBB98,Chabane Djeraba
15774,adl/DjerabaBB98,Henri Briand
15775,adl/DjerabaBB98,Marinette Bouet
15776,adl/HeuerMPT00,Andreas Heuer 0001
15777,adl/HeuerMPT00,Beate Porst
15778,adl/HeuerMPT00,Holger Meyer 0001
15779,adl/HeuerMPT00,Patrick Titzler
15780,adl/BoisvertBDG95,Eric Grosse
15781,adl/BoisvertBDG95,Jack J. Dongarra
15782,adl/BoisvertBDG95,Ronald F. Boisvert
15783,adl/BoisvertBDG95,Shirley Browne
15784,adl/WiesenerKVB95,Pavel Vogel
15785,adl/WiesenerKVB95,Rudolf Bayer
15786,adl/WiesenerKVB95,Stephan Wiesener
15787,adl/WiesenerKVB95,Wolfgang L. J. Kowarschick
15788,adl/ONeilHKTTL99,Chris Leonard
15789,adl/ONeilHKTTL99,Jill O'Neill
15790,adl/ONeilHKTTL99,John Tagler
15791,adl/ONeilHKTTL99,Richard Hulser
15792,adl/ONeilHKTTL99,Susan Kesner
15793,adl/ONeilHKTTL99,Val Tucci
15794,adl/CrestaniL99,Fabio Crestani
